country,indicator,year,value
BD,agriculture_value,1960,57.4743123752637
BD,agriculture_value,1961,57.9882359513306
BD,agriculture_value,1962,57.0185740229353
BD,agriculture_value,1963,57.146668173399
BD,agriculture_value,1964,53.3568366475041
BD,agriculture_value,1965,52.8186947728848
BD,agriculture_value,1966,53.9473705792359
BD,agriculture_value,1967,55.8524783666106
BD,agriculture_value,1968,53.555739970899
BD,agriculture_value,1969,55.4128189249571
BD,agriculture_value,1970,54.5614999911132
BD,agriculture_value,1971,51.0313112066753
BD,agriculture_value,1972,59.6099059973143
BD,agriculture_value,1973,56.6388529969867
BD,agriculture_value,1974,56.6365531249665
BD,agriculture_value,1975,61.9541391335466
BD,agriculture_value,1976,51.9144569344659
BD,agriculture_value,1977,48.898056925939
BD,agriculture_value,1978,54.2503083024678
BD,agriculture_value,1979,52.4520120556112
BD,agriculture_value,1980,32.8238918515406
BD,agriculture_value,1981,31.9515169185203
BD,agriculture_value,1982,31.4416963304952
BD,agriculture_value,1983,31.0460304619363
BD,agriculture_value,1984,34.6986320797597
BD,agriculture_value,1985,33.0067315667626
BD,agriculture_value,1986,32.3691528885324
BD,agriculture_value,1987,32.6639009291872
BD,agriculture_value,1988,31.3191777996177
BD,agriculture_value,1989,30.5616428363458
BD,agriculture_value,1990,30.4898330963098
BD,agriculture_value,1991,31.6770232352381
BD,agriculture_value,1992,30.5175252361271
BD,agriculture_value,1993,27.3210858173117
BD,agriculture_value,1994,26.7255375508155
BD,agriculture_value,1995,27.3043698025967
BD,agriculture_value,1996,23.266208049769
BD,agriculture_value,1997,23.2461437492233
BD,agriculture_value,1998,22.5874157614312
BD,agriculture_value,1999,22.6584111161909
BD,agriculture_value,2000,22.7181480755923
BD,agriculture_value,2001,21.8483405815259
BD,agriculture_value,2002,20.5841344226366
BD,agriculture_value,2003,19.8127182977042
BD,agriculture_value,2004,19.2669595662859
BD,agriculture_value,2005,18.5710395455964
BD,agriculture_value,2006,18.0340165108542
BD,agriculture_value,2007,17.8065367823955
BD,agriculture_value,2008,17.5956955421992
BD,agriculture_value,2009,17.1046290519632
BD,agriculture_value,2010,17.0011812592919
BD,agriculture_value,2011,16.8099867573503
BD,agriculture_value,2012,16.1775631732753
BD,agriculture_value,2013,15.4932779975908
BD,agriculture_value,2014,15.3516208986344
BD,agriculture_value,2015,14.7829964369364
BD,agriculture_value,2016,13.4647923176039
BD,agriculture_value,2017,12.9572760433733
BD,agriculture_value,2018,12.4800771856196
BD,agriculture_value,2019,11.9753231358984
BD,agriculture_value,2020,11.9996868602485
BD,agriculture_value,2021,11.6328584271282
BD,agriculture_value,2022,11.2176010351595
BD,agriculture_value,2023,11.0036900209598
BD,agriculture_value,2024,11.1648014276903
BD,gdp_per_capita,1960,82.4812774116354
BD,gdp_per_capita,1961,90.3685786294248
BD,gdp_per_capita,1962,92.5894211769315
BD,gdp_per_capita,1963,94.1423742967849
BD,gdp_per_capita,1964,92.5782977938389
BD,gdp_per_capita,1965,98.6041470420746
BD,gdp_per_capita,1966,104.42205467886
BD,gdp_per_capita,1967,114.209881696109
BD,gdp_per_capita,1968,114.414967470375
BD,gdp_per_capita,1969,125.880311698198
BD,gdp_per_capita,1970,130.218160844955
BD,gdp_per_capita,1971,124.533963099152
BD,gdp_per_capita,1972,87.773765191476
BD,gdp_per_capita,1973,109.691726756912
BD,gdp_per_capita,1974,164.986393602814
BD,gdp_per_capita,1975,249.804254016022
BD,gdp_per_capita,1976,126.693044204437
BD,gdp_per_capita,1977,117.887771379224
BD,gdp_per_capita,1978,158.324255152285
BD,gdp_per_capita,1979,181.130706703135
BD,gdp_per_capita,1980,206.075714312155
BD,gdp_per_capita,1981,224.241392391192
BD,gdp_per_capita,1982,199.595944646851
BD,gdp_per_capita,1983,184.70677287459
BD,gdp_per_capita,1984,193.435020976238
BD,gdp_per_capita,1985,222.22018039634
BD,gdp_per_capita,1986,212.14899385306
BD,gdp_per_capita,1987,231.499584520483
BD,gdp_per_capita,1988,247.901465967332
BD,gdp_per_capita,1989,263.005720827547
BD,gdp_per_capita,1990,283.053737055234
BD,gdp_per_capita,1991,272.064948495878
BD,gdp_per_capita,1992,273.465072520272
BD,gdp_per_capita,1993,280.757274450366
BD,gdp_per_capita,1994,280.603031791216
BD,gdp_per_capita,1995,309.458680823367
BD,gdp_per_capita,1996,371.917937677345
BD,gdp_per_capita,1997,379.284917709635
BD,gdp_per_capita,1998,385.616881752796
BD,gdp_per_capita,1999,388.095684268235
BD,gdp_per_capita,2000,396.670730249751
BD,gdp_per_capita,2001,394.65641001891
BD,gdp_per_capita,2002,393.886422327628
BD,gdp_per_capita,2003,426.74880754362
BD,gdp_per_capita,2004,455.614016909798
BD,gdp_per_capita,2005,480.08585075452
BD,gdp_per_capita,2006,490.388026533289
BD,gdp_per_capita,2007,537.955492792911
BD,gdp_per_capita,2008,613.06204104124
BD,gdp_per_capita,2009,679.211477428056
BD,gdp_per_capita,2010,757.385280361508
BD,gdp_per_capita,2011,837.336944695647
BD,gdp_per_capita,2012,859.680536375497
BD,gdp_per_capita,2013,958.262989798283
BD,gdp_per_capita,2014,1094.46199702838
BD,gdp_per_capita,2015,1224.38647668165
BD,gdp_per_capita,2016,1649.28380858601
BD,gdp_per_capita,2017,1811.08221668646
BD,gdp_per_capita,2018,1965.24372731467
BD,gdp_per_capita,2019,2129.79896954606
BD,gdp_per_capita,2020,2248.85078828233
BD,gdp_per_capita,2021,2482.84917843357
BD,gdp_per_capita,2022,2716.48592780431
BD,gdp_per_capita,2023,2551.01773827307
BD,gdp_per_capita,2024,2593.41611680774
BD,population,1960,51828660.0
BD,population,1961,53310348.0
BD,population,1962,54881146.0
BD,population,1963,56504402.0
BD,population,1964,58178374.0
BD,population,1965,59902519.0
BD,population,1966,61669806.0
BD,population,1967,63510929.0
BD,population,1968,65408276.0
BD,population,1969,67294133.0
BD,population,1970,69058894.0
BD,population,1971,70276758.0
BD,population,1972,71641519.0
BD,population,1973,73722294.0
BD,population,1974,75839348.0
BD,population,1975,77854351.0
BD,population,1976,79855318.0
BD,population,1977,81867264.0
BD,population,1978,83889655.0
BD,population,1979,85935072.0
BD,population,1980,88016432.0
BD,population,1981,90303105.0
BD,population,1982,92814507.0
BD,population,1983,95335155.0
BD,population,1984,97814966.0
BD,population,1985,100253825.0
BD,population,1986,102635572.0
BD,population,1987,104959291.0
BD,population,1988,107216008.0
BD,population,1989,109433799.0
BD,population,1990,111633717.0
BD,population,1991,113787109.0
BD,population,1992,115952192.0
BD,population,1993,118132360.0
BD,population,1994,120343179.0
BD,population,1995,122600370.0
BD,population,1996,124862179.0
BD,population,1997,127198069.0
BD,population,1998,129622332.0
BD,population,1999,132108065.0
BD,population,2000,134544304.0
BD,population,2001,136805810.0
BD,population,2002,138933658.0
BD,population,2003,140970351.0
BD,population,2004,142902856.0
BD,population,2005,144715786.0
BD,population,2006,146405973.0
BD,population,2007,147989278.0
BD,population,2008,149474264.0
BD,population,2009,150873714.0
BD,population,2010,152201981.0
BD,population,2011,153591076.0
BD,population,2012,155070101.0
BD,population,2013,156532141.0
BD,population,2014,157964929.0
BD,population,2015,159383179.0
BD,population,2016,160811932.0
BD,population,2017,162186147.0
BD,population,2018,163523103.0
BD,population,2019,164913055.0
BD,population,2020,166298024.0
BD,population,2021,167658854.0
BD,population,2022,169384897.0
BD,population,2023,171466990.0
BD,population,2024,173562364.0
BD,poverty_headcount,1983,47.1
BD,poverty_headcount,1985,41.4
BD,poverty_headcount,1988,51.1
BD,poverty_headcount,1991,51.2
BD,poverty_headcount,1995,43.4
BD,poverty_headcount,2000,41.4
BD,poverty_headcount,2005,32.3
BD,poverty_headcount,2010,25.1
BD,poverty_headcount,2016,19.5
BD,poverty_headcount,2022,5.9
BD,school_enrollment,1970,51.62585
BD,school_enrollment,1973,72.03309
BD,school_enrollment,1976,76.7823
BD,school_enrollment,1977,73.18313
BD,school_enrollment,1978,72.14783
BD,school_enrollment,1981,68.55957
BD,school_enrollment,1983,65.58304
BD,school_enrollment,1984,64.46519
BD,school_enrollment,1985,62.89953
BD,school_enrollment,1986,62.08812
BD,school_enrollment,1987,61.20893
BD,school_enrollment,1988,71.93169
BD,school_enrollment,1989,71.90344
BD,school_enrollment,1990,74.92288
BD,school_enrollment,2005,93.68999
BD,school_enrollment,2006,93.43051
BD,school_enrollment,2008,92.56719
BD,school_enrollment,2009,92.54123
BD,school_enrollment,2010,90.53203
BD,unemployment_rate,1991,2.2
BD,unemployment_rate,1992,2.233
BD,unemployment_rate,1993,2.31
BD,unemployment_rate,1994,2.37
BD,unemployment_rate,1995,2.441
BD,unemployment_rate,1996,2.51
BD,unemployment_rate,1997,2.698
BD,unemployment_rate,1998,2.893
BD,unemployment_rate,1999,3.088
BD,unemployment_rate,2000,3.27
BD,unemployment_rate,2001,3.609
BD,unemployment_rate,2002,3.966
BD,unemployment_rate,2003,4.32
BD,unemployment_rate,2004,4.316
BD,unemployment_rate,2005,4.25
BD,unemployment_rate,2006,3.591
BD,unemployment_rate,2007,4.015
BD,unemployment_rate,2008,4.49
BD,unemployment_rate,2009,5.0
BD,unemployment_rate,2010,3.379
BD,unemployment_rate,2011,3.737
BD,unemployment_rate,2012,4.07
BD,unemployment_rate,2013,4.426
BD,unemployment_rate,2014,4.417
BD,unemployment_rate,2015,4.397
BD,unemployment_rate,2016,4.35
BD,unemployment_rate,2017,4.372
BD,unemployment_rate,2018,4.439
BD,unemployment_rate,2019,4.504
BD,unemployment_rate,2020,5.539
BD,unemployment_rate,2021,5.457
BD,unemployment_rate,2022,4.593
BD,unemployment_rate,2023,3.352
BD,unemployment_rate,2024,3.635
BD,unemployment_rate,2025,3.778
ET,agriculture_value,1981,53.4066119020511
ET,agriculture_value,1982,51.960077067069
ET,agriculture_value,1983,53.0533806406888
ET,agriculture_value,1984,46.7322626178872
ET,agriculture_value,1985,51.2985216596386
ET,agriculture_value,1986,49.745196243487
ET,agriculture_value,1987,47.9289168011732
ET,agriculture_value,1988,47.4101445822131
ET,agriculture_value,1989,47.2129256923772
ET,agriculture_value,1990,48.2864738498344
ET,agriculture_value,1991,57.2379439418159
ET,agriculture_value,1992,62.2774788790179
ET,agriculture_value,1993,58.4860392352869
ET,agriculture_value,1994,51.4165791514483
ET,agriculture_value,1995,50.6606917388224
ET,agriculture_value,1996,49.91984083124
ET,agriculture_value,1997,52.713752061384
ET,agriculture_value,1998,47.8675852235723
ET,agriculture_value,1999,44.378202481993
ET,agriculture_value,2000,44.6660179485759
ET,agriculture_value,2001,42.3405711240311
ET,agriculture_value,2002,38.6923716914638
ET,agriculture_value,2003,37.2850554139561
ET,agriculture_value,2004,38.6797549469264
ET,agriculture_value,2005,41.1744985607337
ET,agriculture_value,2006,42.5241701226393
ET,agriculture_value,2007,42.2650121920913
ET,agriculture_value,2008,45.1845583729593
ET,agriculture_value,2009,45.8826942649105
ET,agriculture_value,2010,41.4468200699758
ET,agriculture_value,2011,41.2499638574537
ET,agriculture_value,2012,44.3309427521463
ET,agriculture_value,2013,41.2395055340925
ET,agriculture_value,2014,38.5204496889284
ET,agriculture_value,2015,36.0569753905786
ET,agriculture_value,2016,34.6969564523634
ET,agriculture_value,2017,33.7792813400479
ET,agriculture_value,2018,31.2188066487174
ET,agriculture_value,2019,33.6333246930874
ET,agriculture_value,2020,35.5582700374118
ET,agriculture_value,2021,37.5791137568863
ET,agriculture_value,2022,37.6422268385035
ET,agriculture_value,2023,35.7864807848152
ET,agriculture_value,2024,34.7737782043855
ET,gdp_per_capita,1960,75.3396090705961
ET,gdp_per_capita,1961,76.7301966411733
ET,gdp_per_capita,1962,77.7901849782504
ET,gdp_per_capita,1963,79.1726343703284
ET,gdp_per_capita,1964,83.8368648270969
ET,gdp_per_capita,1965,88.8500294110243
ET,gdp_per_capita,1966,93.1549467874985
ET,gdp_per_capita,1967,96.0864747436757
ET,gdp_per_capita,1968,99.4743651000667
ET,gdp_per_capita,1969,102.280177675035
ET,gdp_per_capita,1970,109.430466337285
ET,gdp_per_capita,1971,112.736674296624
ET,gdp_per_capita,1972,119.839997124757
ET,gdp_per_capita,1973,134.935511021947
ET,gdp_per_capita,1974,147.855722504485
ET,gdp_per_capita,1975,144.280537635495
ET,gdp_per_capita,1976,151.95618662171
ET,gdp_per_capita,1977,170.40414371556
ET,gdp_per_capita,1978,178.302480574913
ET,gdp_per_capita,1979,192.357117273999
ET,gdp_per_capita,1980,203.685394440965
ET,gdp_per_capita,1981,212.657517980298
ET,gdp_per_capita,1982,215.25098547162
ET,gdp_per_capita,1983,232.683474421159
ET,gdp_per_capita,1984,214.228860396002
ET,gdp_per_capita,1985,243.897382584019
ET,gdp_per_capita,1986,245.977228769295
ET,gdp_per_capita,1987,254.121329421554
ET,gdp_per_capita,1988,253.248262470167
ET,gdp_per_capita,1989,256.386475306315
ET,gdp_per_capita,1990,262.108971053707
ET,gdp_per_capita,1991,277.565910365091
ET,gdp_per_capita,1992,207.406400863847
ET,gdp_per_capita,1993,168.520401400989
ET,gdp_per_capita,1994,127.685923459033
ET,gdp_per_capita,1995,136.523619088963
ET,gdp_per_capita,1996,147.327458851964
ET,gdp_per_capita,1997,143.369531498844
ET,gdp_per_capita,1998,126.465095781244
ET,gdp_per_capita,1999,120.734631499865
ET,gdp_per_capita,2000,122.269202606069
ET,gdp_per_capita,2001,118.457204255261
ET,gdp_per_capita,2002,109.593813612988
ET,gdp_per_capita,2003,116.800491132777
ET,gdp_per_capita,2004,133.169812538096
ET,gdp_per_capita,2005,158.243458082465
ET,gdp_per_capita,2006,189.345737521418
ET,gdp_per_capita,2007,237.146255996319
ET,gdp_per_capita,2008,316.410475118075
ET,gdp_per_capita,2009,368.574712267445
ET,gdp_per_capita,2010,330.619412798644
ET,gdp_per_capita,2011,343.024942351887
ET,gdp_per_capita,2012,452.101031885754
ET,gdp_per_capita,2013,484.039833104062
ET,gdp_per_capita,2014,549.986577082588
ET,gdp_per_capita,2015,597.912113218663
ET,gdp_per_capita,2016,641.651523286233
ET,gdp_per_capita,2017,696.348429076216
ET,gdp_per_capita,2018,739.702022272086
ET,gdp_per_capita,2019,793.473247210264
ET,gdp_per_capita,2020,829.790982547947
ET,gdp_per_capita,2021,893.00983544905
ET,gdp_per_capita,2022,982.103161506992
ET,gdp_per_capita,2023,1055.81091592527
ET,gdp_per_capita,2024,1133.88279681719
ET,population,1960,21376693.0
ET,population,1961,21906102.0
ET,population,1962,22465126.0
ET,population,1963,23051637.0
ET,population,1964,23666548.0
ET,population,1965,24310612.0
ET,population,1966,24952689.0
ET,population,1967,25620276.0
ET,population,1968,26337930.0
ET,population,1969,27072571.0
ET,population,1970,27829128.0
ET,population,1971,28600106.0
ET,population,1972,29374608.0
ET,population,1973,30166785.0
ET,population,1974,30957273.0
ET,population,1975,31723252.0
ET,population,1976,32534418.0
ET,population,1977,33167272.0
ET,population,1978,33734592.0
ET,population,1979,34238652.0
ET,population,1980,34428514.0
ET,population,1981,35304012.0
ET,population,1982,36701290.0
ET,population,1983,37740817.0
ET,population,1984,38735722.0
ET,population,1985,39842136.0
ET,population,1986,41037656.0
ET,population,1987,42460039.0
ET,population,1988,44150825.0
ET,population,1989,45879690.0
ET,population,1990,47609755.0
ET,population,1991,49717198.0
ET,population,1992,51853747.0
ET,population,1993,53708891.0
ET,population,1994,55611508.0
ET,population,1995,57537335.0
ET,population,1996,59467635.0
ET,population,1997,61404539.0
ET,population,1998,63363524.0
ET,population,1999,65374561.0
ET,population,2000,67411494.0
ET,population,2001,69487762.0
ET,population,2002,71635517.0
ET,population,2003,73832663.0
ET,population,2004,76077206.0
ET,population,2005,78367470.0
ET,population,2006,80703490.0
ET,population,2007,83103217.0
ET,population,2008,85543668.0
ET,population,2009,88007636.0
ET,population,2010,90538514.0
ET,population,2011,93149970.0
ET,population,2012,95798767.0
ET,population,2013,98438751.0
ET,population,2014,101115610.0
ET,population,2015,103867135.0
ET,population,2016,106718162.0
ET,population,2017,109666481.0
ET,population,2018,112664152.0
ET,population,2019,115737383.0
ET,population,2020,118917671.0
ET,population,2021,122138588.0
ET,population,2022,125384287.0
ET,population,2023,128691692.0
ET,population,2024,132059767.0
ET,poverty_headcount,1995,73.5
ET,poverty_headcount,1999,65.9
ET,poverty_headcount,2004,41.3
ET,poverty_headcount,2010,37.4
ET,poverty_headcount,2015,33.0
ET,poverty_headcount,2021,38.6
ET,school_enrollment,1987,29.42184
ET,school_enrollment,1988,29.97445
ET,school_enrollment,1989,28.70256
ET,school_enrollment,1994,19.18834
ET,school_enrollment,1995,21.94671
ET,school_enrollment,1996,26.19184
ET,school_enrollment,1998,33.66542
ET,school_enrollment,1999,35.68444
ET,school_enrollment,2000,40.1724
ET,school_enrollment,2001,43.93817
ET,school_enrollment,2002,46.06448
ET,school_enrollment,2003,46.78406
ET,school_enrollment,2004,49.57821
ET,school_enrollment,2005,60.38556
ET,school_enrollment,2006,65.01391
ET,school_enrollment,2007,70.07064
ET,school_enrollment,2008,75.77882
ET,school_enrollment,2009,75.36213
ET,school_enrollment,2010,73.35168
ET,school_enrollment,2011,77.23446
ET,school_enrollment,2012,78.49475
ET,school_enrollment,2014,85.10069
ET,school_enrollment,2015,84.62346
ET,unemployment_rate,1991,3.284
ET,unemployment_rate,1992,3.416
ET,unemployment_rate,1993,3.252
ET,unemployment_rate,1994,3.1
ET,unemployment_rate,1995,3.005
ET,unemployment_rate,1996,3.121
ET,unemployment_rate,1997,3.227
ET,unemployment_rate,1998,3.481
ET,unemployment_rate,1999,3.714
ET,unemployment_rate,2000,3.499
ET,unemployment_rate,2001,3.16
ET,unemployment_rate,2002,3.054
ET,unemployment_rate,2003,3.008
ET,unemployment_rate,2004,2.776
ET,unemployment_rate,2005,2.497
ET,unemployment_rate,2006,2.337
ET,unemployment_rate,2007,2.337
ET,unemployment_rate,2008,2.326
ET,unemployment_rate,2009,2.326
ET,unemployment_rate,2010,2.295
ET,unemployment_rate,2011,2.27
ET,unemployment_rate,2012,2.252
ET,unemployment_rate,2013,2.251
ET,unemployment_rate,2014,2.361
ET,unemployment_rate,2015,2.442
ET,unemployment_rate,2016,2.556
ET,unemployment_rate,2017,2.665
ET,unemployment_rate,2018,2.811
ET,unemployment_rate,2019,2.928
ET,unemployment_rate,2020,3.998
ET,unemployment_rate,2021,3.935
ET,unemployment_rate,2022,3.386
ET,unemployment_rate,2023,3.375
ET,unemployment_rate,2024,3.357
ET,unemployment_rate,2025,3.323
GH,agriculture_value,1960,40.8515535097814
GH,agriculture_value,1961,35.3763440860215
GH,agriculture_value,1962,37.8926038500507
GH,agriculture_value,1963,35.9090909090909
GH,agriculture_value,1964,35.3559870550162
GH,agriculture_value,1965,43.5197817189632
GH,agriculture_value,1966,43.2806324110672
GH,agriculture_value,1967,40.2260638297872
GH,agriculture_value,1968,41.7647058823529
GH,agriculture_value,1969,45.9270364817591
GH,agriculture_value,1970,46.5250110668437
GH,agriculture_value,1971,44.16
GH,agriculture_value,1972,46.6429840142096
GH,agriculture_value,1973,48.9860039988575
GH,agriculture_value,1974,51.137339055794
GH,agriculture_value,1975,47.6623130796896
GH,agriculture_value,1976,50.5669629175605
GH,agriculture_value,1977,56.2035295171549
GH,agriculture_value,1978,60.7119031735443
GH,agriculture_value,1979,59.9674013181206
GH,agriculture_value,1980,57.9202837673854
GH,agriculture_value,1981,53.0842948806213
GH,agriculture_value,1982,57.3411527917549
GH,agriculture_value,1983,59.7305991154001
GH,agriculture_value,1984,49.2428694453377
GH,agriculture_value,1985,44.8925514796763
GH,agriculture_value,1986,47.775389964274
GH,agriculture_value,1987,50.6005361930295
GH,agriculture_value,1988,49.6130122260739
GH,agriculture_value,1989,48.9674812695895
GH,agriculture_value,1990,44.8476174659294
GH,agriculture_value,1991,45.5104758789699
GH,agriculture_value,1992,44.779057218035
GH,agriculture_value,1993,36.9308643888329
GH,agriculture_value,1994,37.790585975024
GH,agriculture_value,1995,38.7785905027284
GH,agriculture_value,1996,38.9550830342103
GH,agriculture_value,1997,35.7815976306205
GH,agriculture_value,1998,36.0141073080481
GH,agriculture_value,1999,35.7763437934285
GH,agriculture_value,2000,35.2715219593039
GH,agriculture_value,2001,35.2418001245052
GH,agriculture_value,2002,35.1483770619295
GH,agriculture_value,2003,36.5454059013539
GH,agriculture_value,2004,37.9524260930096
GH,agriculture_value,2005,37.4530129301836
GH,agriculture_value,2006,28.3330959873622
GH,agriculture_value,2007,27.294114484663
GH,agriculture_value,2008,29.4080967578414
GH,agriculture_value,2009,30.9933842095403
GH,agriculture_value,2010,28.0387379636491
GH,agriculture_value,2011,23.663704967184
GH,agriculture_value,2012,22.1311546901572
GH,agriculture_value,2013,20.3698425406713
GH,agriculture_value,2014,19.5837731324669
GH,agriculture_value,2015,19.9826505985758
GH,agriculture_value,2016,20.8442929192419
GH,agriculture_value,2017,19.5617099184239
GH,agriculture_value,2018,18.1365503192521
GH,agriculture_value,2019,17.323230201462
GH,agriculture_value,2020,18.8537826616486
GH,agriculture_value,2021,19.6574735227332
GH,agriculture_value,2022,19.5136382027158
GH,agriculture_value,2023,20.9430687797207
GH,agriculture_value,2024,20.8867457674884
GH,gdp_per_capita,1960,174.858856531804
GH,gdp_per_capita,1961,181.870010833085
GH,gdp_per_capita,1962,188.421016299893
GH,gdp_per_capita,1963,205.037422391885
GH,gdp_per_capita,1964,224.968154393354
GH,gdp_per_capita,1965,260.50559523622
GH,gdp_per_capita,1966,263.334589411514
GH,gdp_per_capita,1967,211.219296540365
GH,gdp_per_capita,1968,196.668571830464
GH,gdp_per_capita,1969,225.772621963554
GH,gdp_per_capita,1970,248.159869409818
GH,gdp_per_capita,1971,263.408787882235
GH,gdp_per_capita,1972,223.80286383233
GH,gdp_per_capita,1973,309.509552300391
GH,gdp_per_capita,1974,289.425856816508
GH,gdp_per_capita,1975,272.976715188503
GH,gdp_per_capita,1976,260.998295813107
GH,gdp_per_capita,1977,292.28979809499
GH,gdp_per_capita,1978,325.598476678233
GH,gdp_per_capita,1979,346.653403777697
GH,gdp_per_capita,1980,372.252026367961
GH,gdp_per_capita,1981,343.799126739425
GH,gdp_per_capita,1982,319.206910329791
GH,gdp_per_capita,1983,311.383438154949
GH,gdp_per_capita,1984,329.998888863111
GH,gdp_per_capita,1985,329.714604937014
GH,gdp_per_capita,1986,410.711658388611
GH,gdp_per_capita,1987,355.153724919203
GH,gdp_per_capita,1988,355.121844932881
GH,gdp_per_capita,1989,349.964941914982
GH,gdp_per_capita,1990,382.54246368354
GH,gdp_per_capita,1991,418.254121349986
GH,gdp_per_capita,1992,396.426407640517
GH,gdp_per_capita,1993,359.800844097528
GH,gdp_per_capita,1994,320.50390343252
GH,gdp_per_capita,1995,371.537243033836
GH,gdp_per_capita,1996,389.271267898831
GH,gdp_per_capita,1997,377.841935501461
GH,gdp_per_capita,1998,400.366799508524
GH,gdp_per_capita,1999,403.037326127273
GH,gdp_per_capita,2000,253.746936203344
GH,gdp_per_capita,2001,263.542156494853
GH,gdp_per_capita,2002,297.46164468774
GH,gdp_per_capita,2003,358.39927142073
GH,gdp_per_capita,2004,406.132105329565
GH,gdp_per_capita,2005,478.611909191028
GH,gdp_per_capita,2006,906.441027564887
GH,gdp_per_capita,2007,1050.12461524926
GH,gdp_per_capita,2008,1182.65761256016
GH,gdp_per_capita,2009,1047.70430093586
GH,gdp_per_capita,2010,1263.89251760539
GH,gdp_per_capita,2011,1507.43573198753
GH,gdp_per_capita,2012,1543.77524235764
GH,gdp_per_capita,2013,2294.79584693743
GH,gdp_per_capita,2014,1949.90832923846
GH,gdp_per_capita,2015,1722.77282833606
GH,gdp_per_capita,2016,1912.47991339951
GH,gdp_per_capita,2017,2012.28662641265
GH,gdp_per_capita,2018,2195.32166016377
GH,gdp_per_capita,2019,2186.65822682613
GH,gdp_per_capita,2020,2195.45481659987
GH,gdp_per_capita,2021,2445.18662529344
GH,gdp_per_capita,2022,2229.89122647803
GH,gdp_per_capita,2023,2383.90410483418
GH,gdp_per_capita,2024,2390.77237652715
GH,population,1960,6961215.0
GH,population,1961,7162667.0
GH,population,1962,7337375.0
GH,population,1963,7514714.0
GH,population,1964,7695739.0
GH,population,1965,7882606.0
GH,population,1966,8074521.0
GH,population,1967,8271913.0
GH,population,1968,8475729.0
GH,population,1969,8690383.0
GH,population,1970,8925813.0
GH,population,1971,9176264.0
GH,population,1972,9438187.0
GH,population,1973,9714617.0
GH,population,1974,10000523.0
GH,population,1975,10294308.0
GH,population,1976,10594913.0
GH,population,1977,10911871.0
GH,population,1978,11248450.0
GH,population,1979,11597255.0
GH,population,1980,11941448.0
GH,population,1981,12281712.0
GH,population,1982,12643819.0
GH,population,1983,13029836.0
GH,population,1984,13370590.0
GH,population,1985,13661229.0
GH,population,1986,13965217.0
GH,population,1987,14289108.0
GH,population,1988,14636568.0
GH,population,1989,15006813.0
GH,population,1990,15394648.0
GH,population,1991,15787496.0
GH,population,1992,16184855.0
GH,population,1993,16589519.0
GH,population,1994,16993190.0
GH,population,1995,17399017.0
GH,population,1996,17810181.0
GH,population,1997,18238958.0
GH,population,1998,18688036.0
GH,population,1999,19149864.0
GH,population,2000,19637087.0
GH,population,2001,20167069.0
GH,population,2002,20729388.0
GH,population,2003,21296705.0
GH,population,2004,21868298.0
GH,population,2005,22449438.0
GH,population,2006,23040702.0
GH,population,2007,23642279.0
GH,population,2008,24249946.0
GH,population,2009,24862664.0
GH,population,2010,25474995.0
GH,population,2011,26095088.0
GH,population,2012,26734268.0
GH,population,2013,27386193.0
GH,population,2014,28041592.0
GH,population,2015,28696068.0
GH,population,2016,29356742.0
GH,population,2017,30008354.0
GH,population,2018,30637585.0
GH,population,2019,31258945.0
GH,population,2020,31887809.0
GH,population,2021,32518665.0
GH,population,2022,33149152.0
GH,population,2023,33787914.0
GH,population,2024,34427414.0
GH,poverty_headcount,1987,78.2
GH,poverty_headcount,1988,77.4
GH,poverty_headcount,1991,80.4
GH,poverty_headcount,1998,65.3
GH,poverty_headcount,2005,60.9
GH,poverty_headcount,2012,41.8
GH,poverty_headcount,2016,39.0
GH,school_enrollment,1999,59.06458
GH,school_enrollment,2000,62.47976
GH,school_enrollment,2001,57.346
GH,school_enrollment,2002,59.89725
GH,school_enrollment,2003,59.57402
GH,school_enrollment,2005,63.70558
GH,school_enrollment,2006,62.81248
GH,school_enrollment,2007,68.15086
GH,school_enrollment,2008,73.32313
GH,school_enrollment,2009,72.36103
GH,school_enrollment,2011,80.58882
GH,school_enrollment,2012,79.38927
GH,school_enrollment,2013,84.93016
GH,school_enrollment,2014,86.99201
GH,school_enrollment,2015,89.28957
GH,school_enrollment,2016,86.38027
GH,school_enrollment,2017,85.1822
GH,school_enrollment,2018,84.48045
GH,school_enrollment,2019,86.15823
GH,unemployment_rate,1991,3.489
GH,unemployment_rate,1992,4.7
GH,unemployment_rate,1993,5.231
GH,unemployment_rate,1994,5.9
GH,unemployment_rate,1995,6.484
GH,unemployment_rate,1996,7.091
GH,unemployment_rate,1997,7.639
GH,unemployment_rate,1998,8.2
GH,unemployment_rate,1999,10.1
GH,unemployment_rate,2000,10.456
GH,unemployment_rate,2001,9.615
GH,unemployment_rate,2002,8.711
GH,unemployment_rate,2003,7.728
GH,unemployment_rate,2004,6.758
GH,unemployment_rate,2005,5.816
GH,unemployment_rate,2006,4.897
GH,unemployment_rate,2007,5.104
GH,unemployment_rate,2008,5.144
GH,unemployment_rate,2009,5.362
GH,unemployment_rate,2010,5.384
GH,unemployment_rate,2011,4.213
GH,unemployment_rate,2012,3.126
GH,unemployment_rate,2013,2.173
GH,unemployment_rate,2014,4.403
GH,unemployment_rate,2015,6.806
GH,unemployment_rate,2016,5.256
GH,unemployment_rate,2017,3.369
GH,unemployment_rate,2018,3.204
